cell	feat	expr_map	expr_ci_lower	expr_ci_upper
22	DOCK10	8	2	28
22	ZBTB6	4	1	21
22	PPRC1	0	0	14
22	NES	17	7	41
22	PRMT10	0	0	14
22	GMEB2	0	0	14
22	HECTD3	0	0	14
22	LPPR4	4	1	21
22	ZNF697	0	0	14
22	DOCK7	8	2	28
22	SLC30A4	8	2	28
22	CAD	0	0	14
22	NAPEPLD	0	0	14
22	C2CD5	8	2	28
22	COG3	8	2	28
22	KDM3B	13	4	35
22	MIB1	0	0	14
22	INTS2	0	0	14
22	MMGT1	0	0	14
22	ZNF142	0	0	14
22	ZNF516	13	4	35
22	KLHL15	0	0	14
22	BRD3	0	0	14
22	DTX3L	0	0	14
22	B3GALTL	0	0	14
22	RUNX2	0	0	14
22	CERS6	0	0	14
22	MTMR4	4	1	21
22	ETV3	0	0	14
22	TSTD2	0	0	14
22	WDFY2	0	0	14
22	ERCC6L	0	0	14
22	CIT	4	1	21
22	APH1B	0	0	14
22	TRERF1	4	1	21
22	AP1G2	0	0	14
22	STARD9	8	2	28
22	PDPK1	0	0	14
22	ANKFY1	8	2	28
22	UBR1	0	0	14
22	NIPAL2	0	0	14
22	TBC1D12	0	0	14
22	DENND4C	0	0	14
22	ARID2	0	0	14
22	LDLR	0	0	14
22	RPAP1	21	10	47
22	INSR	0	0	14
22	ABCA2	0	0	14
22	IFT122	0	0	14
22	PIKFYVE	0	0	14
22	ACSL1	0	0	14
22	FGD1	0	0	14
22	ATM	0	0	14
22	ANGEL1	0	0	14
22	ZFP28	0	0	14
22	BDP1	0	0	14
22	ZMYM3	0	0	14
22	DPYD	0	0	14
22	TWISTNB	0	0	14
22	UBR3	0	0	14
22	ARHGAP29	4	1	21
22	RNF213	8	2	28
22	ZZEF1	0	0	14
22	MCM8	8	2	28
22	ARFGEF1	4	1	21
22	BOD1L1	0	0	14
22	PRKD1	4	1	21
22	SMARCC2	8	2	28
22	ZNF592	4	1	21
22	VSIG10	0	0	14
22	ZNFX1	0	0	14
22	DDX26B	4	1	21
22	WDR66	0	0	14
22	AGL	0	0	14
22	ZSCAN22	0	0	14
22	INTS1	0	0	14
22	USPL1	0	0	14
22	MCM9	0	0	14
22	SMCR8	4	1	21
22	PCMTD2	4	1	21
22	ZNF304	0	0	14
22	UNC119B	8	2	28
22	DNAJC18	0	0	14
22	PARP14	0	0	14
22	NCAPD3	0	0	14
22	PRDM4	0	0	14
22	WDR59	4	1	21
22	MON2	0	0	14
22	RMND5A	4	1	21
22	SETD2	0	0	14
22	GEMIN4	8	2	28
22	AREL1	0	0	14
22	MANEA	4	1	21
22	DCLRE1A	0	0	14
22	ZMAT3	0	0	14
22	SLC12A6	0	0	14
22	SCAF8	4	1	21
22	TIMELESS	0	0	14
22	HIP1R	0	0	14
22	ZKSCAN2	0	0	14
22	BAHD1	0	0	14
22	DHX8	4	1	21
22	ZNF646	0	0	14
22	LOXL4	0	0	14
22	SLC9A6	0	0	14
22	MOK	0	0	14
22	ZNF687	0	0	14
22	CLUH	13	4	35
22	FAM126B	0	0	14
22	TP53BP1	0	0	14
22	REV1	0	0	14
22	PIK3CD	4	1	21
22	VPS13D	4	1	21
22	APC	8	2	28
22	IQCE	0	0	14
22	HPS4	0	0	14
22	ZCCHC6	4	1	21
22	AGO1	0	0	14
22	HSPA12A	0	0	14
22	KIF18B	0	0	14
22	LRRK1	0	0	14
22	DNAH5	0	0	14
22	PLXNA3	4	1	21
22	COL7A1	4	1	21
22	TBC1D22B	4	1	21
22	SOWAHC	0	0	14
22	RBM12B	0	0	14
22	UBOX5	4	1	21
22	ZNF813	0	0	14
22	YTHDC2	0	0	14
22	AVL9	4	1	21
22	CYFIP2	4	1	21
22	TMPPE	13	4	35
22	TTPAL	0	0	14
22	PEX1	0	0	14
22	LEMD3	0	0	14
22	DOCK11	0	0	14
22	TULP4	0	0	14
22	LPIN3	0	0	14
22	LSM11	0	0	14
22	TMEM246	0	0	14
22	LRCH2	13	4	35
22	BAG5	0	0	14
22	RAD54L2	8	2	28
22	MORC3	0	0	14
22	URB1	0	0	14
22	ZCCHC11	0	0	14
22	POMT2	0	0	14
22	PDE7B	0	0	14
22	DDX60	0	0	14
22	ASAP2	0	0	14
22	USP6NL	0	0	14
22	PDS5A	8	2	28
22	SPAST	0	0	14
22	PHRF1	0	0	14
22	AGPS	0	0	14
22	VDR	0	0	14
22	LRIG3	8	2	28
22	VAT1L	0	0	14
22	ZNF614	0	0	14
22	GID4	0	0	14
22	GTF3C1	0	0	14
22	SLC1A4	0	0	14
22	ZDHHC21	0	0	14
22	ARSG	0	0	14
22	FAM83G	4	1	21
22	WDR62	0	0	14
22	ZNF33B	4	1	21
22	RAP2B	4	1	21
22	MCM3AP	21	10	47
22	OSBPL6	8	2	28
22	GPATCH1	0	0	14
22	IQGAP3	0	0	14
22	KIAA0247	4	1	21
22	HEATR6	8	2	28
22	RAI1	0	0	14
22	ERI1	0	0	14
22	OSBPL2	8	2	28
22	SPICE1	4	1	21
22	ARHGAP20	0	0	14
22	CENPF	0	0	14
22	CHD6	0	0	14
22	NCOA6	0	0	14
22	SBNO1	0	0	14
22	FAM46A	8	2	28
22	OTUD3	0	0	14
22	HEXIM1	0	0	14
22	E2F3	0	0	14
22	FAM26E	0	0	14
22	AKAP9	0	0	14
22	KIF15	0	0	14
22	QRICH2	0	0	14
22	LSS	8	2	28
22	ZNF280D	0	0	14
22	AGGF1	0	0	14
22	BICD2	4	1	21
22	PAXIP1	0	0	14
22	ESCO1	0	0	14
22	MAP3K5	4	1	21
22	DIEXF	4	1	21
22	RRP12	0	0	14
22	FAM208B	8	2	28
22	DTX4	4	1	21
22	SIN3B	0	0	14
22	SEMA6D	0	0	14
22	PRRC2B	17	7	41
22	LRP5	0	0	14
22	FOXK1	0	0	14
22	BMPER	0	0	14
22	TBC1D9	0	0	14
22	NUP98	0	0	14
22	FAM8A1	0	0	14
22	ZNF175	8	2	28
22	NLRX1	4	1	21
22	AGO4	4	1	21
22	NOTCH3	30	16	58
22	NSMAF	0	0	14
22	ZNF654	0	0	14
22	C17orf70	8	2	28
22	SYNJ2	4	1	21
22	NRIP1	4	1	21
22	CNTRL	0	0	14
22	TTL	13	4	35
22	ANKS1A	0	0	14
22	PDGFD	0	0	14
22	SYTL4	0	0	14
22	AMPD3	4	1	21
22	DUSP16	0	0	14
22	PLD2	4	1	21
22	CEP170P1	0	0	14
22	MAP3K14	4	1	21
22	ERMP1	4	1	21
22	ARHGAP18	0	0	14
22	RIPK1	4	1	21
22	INTS3	17	7	41
22	CD2AP	0	0	14
22	WDR37	4	1	21
22	DMD	0	0	14
22	ARHGEF6	0	0	14
22	WDR7	0	0	14
22	PHLPP2	0	0	14
22	SOCS4	0	0	14
22	GPRC5B	0	0	14
22	GM2A	0	0	14
22	RHOBTB2	0	0	14
22	DAAM2	0	0	14
22	KLF11	8	2	28
22	TNFAIP3	0	0	14
22	ZBTB5	0	0	14
22	FLNB	0	0	14
22	UBN2	0	0	14
22	YOD1	0	0	14
22	TCEB3	0	0	14
22	CDKL5	0	0	14
22	PIGM	0	0	14
22	ZNF480	0	0	14
22	EIF4ENIF1	17	7	41
22	TUBGCP4	0	0	14
22	RALGAPA2	0	0	14
22	ATAD2B	0	0	14
22	JRK	0	0	14
22	CAPN15	0	0	14
22	RYBP	0	0	14
22	ASPM	0	0	14
22	CCSAP	0	0	14
22	C7orf41	0	0	14
22	ELMSAN1	4	1	21
22	C10orf54	0	0	14
22	ARHGEF10L	4	1	21
22	AKAP11	8	2	28
22	SEC16A	0	0	14
22	CEP41	0	0	14
22	NOM1	0	0	14
22	CSPG4	0	0	14
22	ZFC3H1	8	2	28
22	NEDD9	0	0	14
22	NUDT3	4	1	21
22	TRPS1	0	0	14
22	NACC2	0	0	14
22	HIVEP2	0	0	14
22	CEP135	0	0	14
22	VPS13A	0	0	14
22	ZFAT	4	1	21
22	NOL9	0	0	14
22	RP11-473I1.10	0	0	14
22	DOCK5	0	0	14
22	MAP3K6	0	0	14
22	ARHGEF11	0	0	14
22	TECPR2	4	1	21
22	HMGXB3	4	1	21
22	SHROOM2	0	0	14
22	CTPS2	4	1	21
22	DIP2A	0	0	14
22	USP34	8	2	28
22	ARID4A	8	2	28
22	FAM171A1	0	0	14
22	KANK1	4	1	21
22	POLR3A	0	0	14
22	ATP11A	4	1	21
22	MYBBP1A	8	2	28
22	FAN1	4	1	21
22	FAM53C	0	0	14
22	RCOR1	0	0	14
22	UBN1	8	2	28
22	MPDZ	0	0	14
22	BRI3BP	0	0	14
22	ERMAP	0	0	14
22	NUMA1	17	7	41
22	ALPK1	0	0	14
22	TMEM194A	0	0	14
22	FAM46C	0	0	14
22	ARHGEF3	0	0	14
22	TMX4	4	1	21
22	TPR	13	4	35
22	MLLT4	0	0	14
22	BRD1	0	0	14
22	ZNF526	0	0	14
22	KREMEN1	4	1	21
22	TARSL2	13	4	35
22	ANKRD26	0	0	14
22	IQSEC1	21	10	47
22	ZNF470	0	0	14
22	ERN1	8	2	28
22	NOTCH2	8	2	28
22	CEP85	0	0	14
22	EPC2	0	0	14
22	ATG16L1	0	0	14
22	CRNKL1	0	0	14
22	N6AMT1	0	0	14
22	KIAA2026	0	0	14
22	SMO	4	1	21
22	FITM2	0	0	14
22	PRDM15	0	0	14
22	SACS	13	4	35
22	CHST3	0	0	14
22	NPAT	0	0	14
22	JARID2	8	2	28
22	GTF3C4	0	0	14
22	FAM198B	0	0	14
22	ZFYVE26	0	0	14
22	KIAA0754	4	1	21
22	CHD8	0	0	14
22	UBE4B	0	0	14
22	SEMA5A	0	0	14
22	BROX	0	0	14
22	PRDM2	13	4	35
22	FRY	0	0	14
22	CCNF	4	1	21
22	TEX2	8	2	28
22	RC3H1	0	0	14
22	MAN1A2	8	2	28
22	RAP1GAP2	0	0	14
22	MICAL1	0	0	14
22	UBR2	0	0	14
22	EPB41	0	0	14
22	CEP250	4	1	21
22	NRIP3	0	0	14
22	AHCTF1P1	0	0	14
22	TGS1	13	4	35
22	FAM217B	0	0	14
22	THSD4	39	22	70
22	C12orf4	0	0	14
22	NUAK1	0	0	14
22	MTHFR	4	1	21
22	SIPA1L2	0	0	14
22	WDR5B	4	1	21
22	ZNF512B	0	0	14
22	CAND2	0	0	14
22	FZD4	4	1	21
22	KAT6A	0	0	14
22	ASH1L	13	4	35
22	SEMA4F	8	2	28
22	DARS2	8	2	28
22	PAPD7	8	2	28
22	GAN	0	0	14
22	DYNC1H1	4	1	21
22	NSD1	21	10	47
22	SENP5	0	0	14
22	FBXO42	0	0	14
22	EYA3	8	2	28
22	ZNF652	0	0	14
22	LLGL1	4	1	21
22	VCAN	4	1	21
22	TOR4A	4	1	21
22	CREBBP	0	0	14
22	SEC24B	17	7	41
22	LPGAT1	4	1	21
22	XPO5	0	0	14
22	ATP7B	4	1	21
22	SMIM13	0	0	14
22	ZBTB39	4	1	21
22	ITPRIPL2	4	1	21
22	KNTC1	0	0	14
22	GJA3	4	1	21
22	CIC	4	1	21
22	PINK1-AS	0	0	14
22	TBC1D8B	0	0	14
22	SSH1	4	1	21
22	HSPA4L	0	0	14
22	FMNL3	4	1	21
22	TMEM104	0	0	14
22	FAM13B	13	4	35
22	SNIP1	0	0	14
22	LRRC8C	0	0	14
22	LRRC2	26	13	53
22	SPTBN1	17	7	41
22	VPS13C	0	0	14
22	ITPRIP	0	0	14
22	MED1	4	1	21
22	FHOD1	0	0	14
22	LRP4	0	0	14
22	THADA	0	0	14
22	SALL2	4	1	21
22	SLC25A44	4	1	21
22	TRRAP	8	2	28
22	KLHL29	0	0	14
22	SH3BGRL2	0	0	14
22	NINL	4	1	21
22	MTR	8	2	28
22	TAB3	0	0	14
22	LINC00641	0	0	14
22	ZBED1	13	4	35
22	SCN3A	0	0	14
22	SKIV2L	8	2	28
22	ZSCAN29	0	0	14
22	DIAPH1	4	1	21
22	SWT1	0	0	14
22	FNIP1	8	2	28
22	DHX38	17	7	41
22	TRAPPC9	0	0	14
22	H6PD	8	2	28
22	ATXN1L	0	0	14
22	LUZP1	0	0	14
22	PAPOLG	0	0	14
22	HECTD2	4	1	21
22	DGKI	0	0	14
22	ALPK2	0	0	14
22	C2orf49	4	1	21
22	SESN2	0	0	14
22	VTI1A	0	0	14
22	CDC42BPA	8	2	28
22	ZBTB11	4	1	21
22	GREM2	0	0	14
22	SVEP1	4	1	21
22	SSH2	0	0	14
22	SOX11	0	0	14
22	VCPIP1	4	1	21
22	SUGP2	0	0	14
22	ITGA6	0	0	14
22	STK10	4	1	21
22	SMC6	4	1	21
22	CRY2	0	0	14
22	ARHGEF9	8	2	28
22	ZER1	0	0	14
22	CLSPN	0	0	14
22	WWC3	0	0	14
22	SENP1	0	0	14
22	DGKZP1	8	2	28
22	GOLGA8A	4	1	21
22	MARCH4	8	2	28
22	ZNF160	0	0	14
22	CSTF2T	0	0	14
22	CLN5	0	0	14
22	SMURF1	0	0	14
22	PIK3CA	8	2	28
22	PIK3R3	0	0	14
22	NUP133	0	0	14
22	TICRR	0	0	14
22	STAT5B	0	0	14
22	NCOA1	0	0	14
22	MED15	0	0	14
22	ZSCAN30	0	0	14
22	GDF11	4	1	21
22	ERVK13-1	8	2	28
22	FAM168A	4	1	21
22	NCR3LG1	4	1	21
22	SP4	0	0	14
22	CACNA1C	0	0	14
22	TMED8	0	0	14
22	C2CD3	0	0	14
22	POGZ	4	1	21
22	EHMT1	0	0	14
22	NUFIP2	4	1	21
22	TTI1	0	0	14
22	SON	43	25	75
22	TOPORS	4	1	21
22	PLCL2	0	0	14
22	FAM212B	0	0	14
22	DIS3L	4	1	21
22	GBF1	4	1	21
22	TMEM260	4	1	21
22	NFX1	0	0	14
22	TADA2B	8	2	28
22	EIF4EBP2	17	7	41
22	CNTLN	0	0	14
22	MSH3	0	0	14
22	PI4KA	17	7	41
22	SCAP	4	1	21
22	AHNAK2	4	1	21
22	KLHL25	0	0	14
22	RBM26	0	0	14
22	AKAP8	0	0	14
22	FAM179B	0	0	14
22	HELZ2	0	0	14
22	BRCA2	4	1	21
22	INPP4A	0	0	14
22	ASAP3	4	1	21
22	ITGA11	0	0	14
22	ORC2	0	0	14
22	MYPN	8	2	28
22	PTGFR	0	0	14
22	TTF2	0	0	14
22	KCTD2	13	4	35
22	ZC3H13	4	1	21
22	ZNF280C	0	0	14
22	SERAC1	0	0	14
22	KIAA2018	8	2	28
22	PIK3R1	0	0	14
22	ZBTB34	0	0	14
22	TMEM110	0	0	14
22	SPTAN1	52	32	86
22	KLF13	0	0	14
22	ARL3	0	0	14
22	USP19	21	10	47
22	CLTCL1	0	0	14
22	CACNA1A	0	0	14
22	LMTK2	4	1	21
22	ZNF436	0	0	14
22	POLQ	4	1	21
22	BRIP1	4	1	21
22	LPCAT2	0	0	14
22	TRPC6	4	1	21
22	PRKDC	4	1	21
22	VWA8	0	0	14
22	DHX16	0	0	14
22	JAG1	0	0	14
22	NUP155	0	0	14
22	HERC1	0	0	14
22	CCDC93	0	0	14
22	TJP2	0	0	14
22	TTLL4	0	0	14
22	PDE10A	0	0	14
22	C14orf132	4	1	21
22	BLM	4	1	21
22	CEP192	4	1	21
22	SLC30A1	0	0	14
22	ITGB8	0	0	14
22	WDR81	0	0	14
22	AQR	4	1	21
22	LPIN1	4	1	21
22	CARD10	0	0	14
22	CHML	4	1	21
22	CCSER2	8	2	28
22	URGCP	0	0	14
22	PCNXL3	0	0	14
22	PDS5B	0	0	14
22	ZNF549	4	1	21
22	FCHSD2	4	1	21
22	AMMECR1L	0	0	14
22	FAM171B	8	2	28
22	DGKQ	0	0	14
22	FAM13A	13	4	35
22	PTPLAD2	0	0	14
22	SFXN5	0	0	14
22	UPF2	13	4	35
22	DHX57	0	0	14
22	AFAP1L1	8	2	28
22	DNA2	0	0	14
22	TAF2	0	0	14
22	ZNF248	0	0	14
22	IGF2R	0	0	14
22	RFX7	0	0	14
22	FBXO30	0	0	14
22	MAP7D3	0	0	14
22	NCKAP5L	0	0	14
22	NOL6	0	0	14
22	RNF169	0	0	14
22	ZNF45	0	0	14
22	AP4E1	0	0	14
22	DISP1	0	0	14
22	C20orf194	4	1	21
22	FLNC	17	7	41
22	C11orf30	0	0	14
22	PTPN23	4	1	21
22	STXBP1	8	2	28
22	RASAL2	0	0	14
22	FAM178A	26	13	53
22	DCBLD1	17	7	41
22	ARL4C	0	0	14
22	SUSD5	0	0	14
22	FNBP1L	0	0	14
22	IL17RA	0	0	14
22	EXOC6B	8	2	28
22	HEATR5B	0	0	14
22	SYT1	0	0	14
22	ST3GAL2	8	2	28
22	TRIM62	0	0	14
22	AFF4	0	0	14
22	CBX5	39	22	70
22	CBX2	0	0	14
22	EHBP1L1	4	1	21
22	MAVS	8	2	28
22	SLC24A1	0	0	14
22	DHX34	0	0	14
22	OSBPL5	0	0	14
22	TRIM35	0	0	14
22	POLR1A	4	1	21
22	MDN1	4	1	21
22	MED14	0	0	14
22	IKZF5	4	1	21
22	ADCY7	0	0	14
22	SLC2A12	0	0	14
22	WDR91	0	0	14
22	EXO1	0	0	14
22	EEF2K	13	4	35
22	UTP20	0	0	14
22	RFX5	8	2	28
22	GTF3C2	0	0	14
22	SAMD9L	0	0	14
22	USP37	0	0	14
22	ITGA2	4	1	21
22	KIAA1147	0	0	14
22	GIGYF1	4	1	21
22	CEP128	4	1	21
22	PTPN14	0	0	14
22	TMOD2	0	0	14
22	PTPRU	4	1	21
22	FOSB	0	0	14
22	MKL2	0	0	14
22	FOXK2	0	0	14
22	CUL7	26	13	53
22	ABHD13	0	0	14
22	CASC7	0	0	14
22	ZBED6	0	0	14
22	KLF3	0	0	14
22	GLTSCR1L	0	0	14
22	MEX3A	0	0	14
22	ZNF275	0	0	14
22	UBXN2B	0	0	14
22	WASH5P	0	0	14
22	MLLT11	0	0	14
22	EFNB2	0	0	14
22	QTRTD1	8	2	28
22	ZBTB24	0	0	14
22	PRPF8	65	42	101
22	TRIM14	0	0	14
22	CES2	0	0	14
22	SMAD9	0	0	14
22	EPHA2	0	0	14
22	SNPH	4	1	21
22	RP11-958N24.2	0	0	14
22	QSER1	4	1	21
22	HAS2	0	0	14
22	LPHN3	4	1	21
22	TANGO6	0	0	14
22	ARID1A	0	0	14
22	SLC41A2	4	1	21
22	KRBA1	0	0	14
22	ANKRD50	0	0	14
22	HIVEP1	0	0	14
22	USP9X	30	16	58
22	DSP	0	0	14
22	UBL3	0	0	14
22	LNPEP	0	0	14
22	LRIF1	0	0	14
22	DIO2	4	1	21
22	SMCR7L	8	2	28
22	SPRED2	13	4	35
22	ADO	8	2	28
22	NAV1	0	0	14
22	ATF7IP	0	0	14
22	C11orf95	8	2	28
22	SHC4	8	2	28
22	ULK2	0	0	14
22	TNRC6A	17	7	41
22	LTBP2	13	4	35
22	SLC4A8	0	0	14
22	BRPF1	0	0	14
22	PCNX	0	0	14
22	ARL10	0	0	14
22	SIDT2	4	1	21
22	CTCF	0	0	14
22	WRN	8	2	28
22	DMXL2	4	1	21
22	CDAN1	4	1	21
22	EXOC2	4	1	21
22	PLXNA1	13	4	35
22	SIPA1L3	0	0	14
22	MECOM	4	1	21
22	LMBRD2	0	0	14
22	PHF20	4	1	21
22	UBE2O	13	4	35
22	KIAA1551	4	1	21
22	TCEANC2	0	0	14
22	ZNF445	0	0	14
22	SV2A	4	1	21
22	ITPR1	0	0	14
22	ASCC3	0	0	14
22	ADNP	8	2	28
22	MUT	21	10	47
22	ZNF783	0	0	14
22	PHKA2	0	0	14
22	NUP153	0	0	14
22	ATP10A	0	0	14
22	CNTN3	4	1	21
22	DSEL	0	0	14
22	RCAN3	0	0	14
22	WDR60	0	0	14
22	RP11-350F4.2	0	0	14
22	HIPK1	0	0	14
22	MCM2	0	0	14
22	DHX37	4	1	21
22	FOXJ2	0	0	14
22	IPO9	0	0	14
22	NPC1	0	0	14
22	UNC13B	0	0	14
22	ETV5	0	0	14
22	RAB3B	4	1	21
22	IGHMBP2	0	0	14
22	SLC12A7	0	0	14
22	CDC25A	0	0	14
22	VPS39	26	13	53
22	REV3L	0	0	14
22	DDX60L	0	0	14
22	TCOF1	4	1	21
22	CBL	0	0	14
22	SLC5A3	0	0	14
22	ZNF252P	4	1	21
22	NF1	4	1	21
22	GSE1	0	0	14
22	ZNF776	4	1	21
22	MAFG	17	7	41
22	FOXM1	0	0	14
22	B4GALT5	0	0	14
22	POLG	17	7	41
22	OXTR	0	0	14
22	WDR35	0	0	14
22	ENTPD7	4	1	21
22	NUDT16	0	0	14
22	ABCA1	0	0	14
22	KIF13A	0	0	14
22	C10orf118	0	0	14
22	NRDE2	0	0	14
22	MLLT6	39	22	70
22	CD109	0	0	14
22	RP11-121C2.2	0	0	14
22	ATP13A1	8	2	28
22	AMOTL1	13	4	35
22	ITGA7	0	0	14
22	LYRM7	4	1	21
22	POLR3B	0	0	14
22	ZFPM2	4	1	21
22	TDRD7	17	7	41
22	RNMT	0	0	14
22	EVC	8	2	28
22	EVC2	0	0	14
22	MTF1	0	0	14
22	CASC5	0	0	14
22	KDM1B	0	0	14
22	KCNMA1	0	0	14
22	HMCN1	0	0	14
22	SRGAP1	0	0	14
22	ABCC5	0	0	14
22	STYX	21	10	47
22	UBR5	0	0	14
22	USP38	0	0	14
22	RP11-159D12.9	0	0	14
22	SCUBE3	8	2	28
22	HERC2	0	0	14
22	FYCO1	0	0	14
22	PHF2	30	16	58
22	KRAS	0	0	14
22	TBC1D16	0	0	14
22	SLC7A6OS	0	0	14
22	TONSL	0	0	14
22	DIP2B	13	4	35
22	PHF16	4	1	21
22	TUBGCP5	4	1	21
22	C17orf51	0	0	14
22	TOX	0	0	14
22	UBE4A	13	4	35
22	SLC12A2	0	0	14
22	MCUR1	0	0	14
22	SLC18A2	4	1	21
22	KIAA1462	4	1	21
22	RAPGEF1	0	0	14
22	VANGL1	0	0	14
22	ALMS1	4	1	21
22	TSPYL4	13	4	35
22	CLCN7	0	0	14
22	SLC35B4	0	0	14
22	CRYBG3	4	1	21
22	MKI67	0	0	14
22	HCFC1	4	1	21
22	MBLAC2	0	0	14
22	EGFR	4	1	21
22	NPR2	0	0	14
22	RPRD1B	0	0	14
22	AKAP13	0	0	14
22	MYCBP2	0	0	14
22	RELN	0	0	14
22	ARFGEF2	8	2	28
22	BAIAP2L1	0	0	14
22	RBM19	0	0	14
22	CSRNP2	8	2	28
22	PER3	0	0	14
22	MAP3K1	4	1	21
22	GUF1	0	0	14
22	KIF7	4	1	21
22	COL11A1	0	0	14
22	MRAS	4	1	21
22	NCOA3	4	1	21
22	CCDC117	0	0	14
22	KPNA4	4	1	21
22	SLC1A1	0	0	14
22	C18orf25	8	2	28
22	WDHD1	0	0	14
22	RWDD2A	0	0	14
22	WDR55	0	0	14
22	DENND6A	0	0	14
22	GPR180	0	0	14
22	RNF123	13	4	35
22	LAMA1	0	0	14
22	FAM63B	4	1	21
22	FKBP5	0	0	14
22	WDR44	21	10	47
22	MAPKBP1	0	0	14
22	MAML2	17	7	41
22	CDK5RAP2	4	1	21
22	ZHX3	0	0	14
22	PLEKHG3	0	0	14
22	WDR48	13	4	35
22	C5orf51	0	0	14
22	CREBL2	4	1	21
22	REST	21	10	47
22	CENPJ	0	0	14
22	LARS2	0	0	14
22	LSM3	0	0	14
22	PLCB3	4	1	21
22	BCL9	0	0	14
22	C4orf21	0	0	14
22	ROCK2	0	0	14
22	CUL9	0	0	14
22	ZSCAN20	0	0	14
22	CTDP1	0	0	14
79	KDM3B	8	2	28
79	MDN1	13	4	35
79	SEMA4F	0	0	14
79	ZNF275	4	1	21
79	LRRC58	0	0	14
79	CAND2	0	0	14
79	UBE4A	0	0	14
79	SMCR8	4	1	21
79	SIPA1L2	8	2	28
79	STXBP1	0	0	14
79	RMND5A	0	0	14
79	ITGA6	0	0	14
