cell	feat	expr_map	expr_ci_lower	expr_ci_upper
46	ZKSCAN2	0	0	8
46	LMTK2	0	0	8
46	TLN1	214	187	245
46	AFF4	41	28	61
46	CACNA1A	5	2	17
46	QSER1	3	1	15
46	PIEZO1	45	32	64
46	CEP250	10	4	24
46	CHD8	12	6	25
46	ARL10	5	2	16
46	PHIP	0	0	8
46	FOSB	0	0	6
46	ZC3H13	5	2	16
46	NOTCH2	5	2	16
46	HERC2	9	4	21
46	FLNC	77	61	99
46	IGF2R	51	38	68
46	TNRC6A	9	4	21
46	SPTAN1	112	91	140
46	CREBBP	46	31	68
46	VPS13A	0	0	7
46	USP9X	20	12	35
46	TMOD2	0	0	7
46	USP34	5	2	16
46	NUMA1	21	13	37
46	FRY	0	0	9
46	H6PD	41	27	62
46	SMARCA5	6	3	14
46	SLC7A11	40	29	57
46	KIAA1147	0	0	8
46	ASCC3	28	18	44
46	PRRC2B	28	19	44
46	CKAP5	8	4	17
46	CBL	11	5	26
46	THBS1	915	869	957
46	AFAP1	19	10	35
46	GTF3C1	31	20	48
46	CASC5	0	0	7
46	FLNB	5	2	15
46	NF1	0	0	7
46	AMOTL1	86	66	113
46	SPTBN1	49	36	68
46	NRIP1	10	4	24
46	SON	3	2	11
46	USP24	0	0	8
46	STARD9	0	0	8
46	VCAN	22	14	36
46	PRKCA	71	54	95
46	RAB3B	2	1	11
46	LRP1	153	128	184
46	FBN1	147	123	176
46	DIP2C	28	17	47
46	ABCA2	0	0	6
46	AGPS	0	0	9
46	MALAT1	0	0	6
46	HELZ2	0	0	7
46	COL5A1	175	150	204
46	IQGAP1	57	43	75
46	C17orf51	2	1	11
46	KIAA1199	733	676	778
46	COL7A1	41	28	61
46	UBR2	0	0	8
46	THSD4	52	36	74
46	DIP2B	0	0	7
46	DSEL	9	4	22
46	RNF169	0	0	8
46	POLQ	0	0	9
46	PRPF8	143	119	172
46	PDS5A	26	15	43
46	ITGA2	7	3	19
46	FASN	43	29	65
46	SLC5A3	3	1	14
46	DOPEY1	5	2	18
46	LYST	2	1	13
46	SCUBE3	2	1	12
46	ROCK2	32	22	48
46	LUZP1	13	6	27
46	MKI67	7	3	19
46	UBR5	32	22	46
46	KIAA1462	43	31	59
46	GPR107	6	3	15
46	MAN1A2	23	13	40
46	ANKRD52	7	3	20
46	FLNA	656	610	699
46	SRRM2	103	84	127
46	TPR	39	26	60
46	PRKDC	54	38	76
46	DIEXF	0	0	8
46	SLC38A1	6	3	14
46	FAM208B	12	6	25
46	SIPA1L3	0	0	8
46	SSH1	26	16	44
46	PAPPA	145	122	173
46	KIDINS220	16	8	32
46	TEAD1	50	37	69
46	FBN2	547	499	590
46	KPNA4	0	0	8
16	CASC5	0	0	7
16	SRRM2	33	23	48
16	DIP2B	7	3	19
16	GPR107	30	20	45
16	FBN2	381	342	421
16	TMOD2	0	0	7
16	SCUBE3	13	6	27
16	VPS13A	0	0	7
16	SSH1	15	8	30
16	EGFR	5	2	18
16	ANKRD52	10	4	23
16	KIAA1147	0	0	8
16	TNC	16	9	29
16	VPS13D	2	1	11
16	SMARCA5	2	1	8
16	KPNA4	0	0	8
16	PCNX	30	19	48
16	SON	7	4	16
16	ZKSCAN2	0	0	8
16	UBR5	28	19	41
16	ITGA2	7	3	19
16	TLN1	176	152	205
16	SPTAN1	138	114	168
16	FLNB	5	2	15
16	NUP98	0	0	7
16	NKTR	5	2	15
16	ROCK2	19	12	32
16	SIPA1L3	0	0	8
16	KIDINS220	30	18	49
16	FBN1	140	117	169
16	AFAP1	76	56	103
16	FASN	16	8	31
16	PAPPA	585	536	628
16	RAB3B	4	2	14
16	MED14	0	0	7
16	HIVEP1	2	1	13
16	HERC2	0	0	7
16	ASCC3	7	3	17
16	MKI67	7	3	19
16	LYST	0	0	8
16	CBL	0	0	8
16	DIP2C	19	10	36
16	IQGAP1	27	18	41
16	DOCK7	5	2	16
16	NOTCH2	0	0	7
16	CENPF	2	1	12
16	PDS5A	0	0	7
16	GTF3C4	0	0	8
16	PRRC2B	33	22	49
16	FLNC	90	72	113
16	NR4A1	2	1	10
16	VCAN	83	66	105
16	ZFC3H1	2	1	13
16	CBX5	0	0	5
16	DNAJC13	15	8	29
16	FLNA	624	578	666
16	FRY	0	0	9
16	QSER1	0	0	9
16	PRKCA	19	11	34
16	SLC7A11	10	5	21
16	CREBBP	24	14	41
16	THBS1	1420	1361	1465
16	PTPN14	36	24	55
16	PLXNA1	0	0	8
16	ALPK2	9	4	22
16	NRIP1	2	1	12
16	CKAP5	2	1	8
16	USP24	0	0	8
16	LMTK2	2	1	12
16	TEAD1	70	54	91
16	C17orf51	0	0	7
16	ABCA2	2	1	10
16	RNF169	2	1	13
16	SVEP1	66	51	87
16	STARD9	0	0	8
16	GTF3C1	24	15	39
16	AMOTL1	25	15	42
16	NUMA1	68	51	91
16	MYH10	28	19	42
16	PHIP	0	0	8
16	AGPS	0	0	9
16	CEP250	0	0	8
16	ZC3H13	21	12	38
16	PIEZO1	20	12	34
16	LUZP1	5	2	16
16	TNRC6A	7	3	18
16	MALAT1	15	8	28
16	LRP1	137	113	167
16	USP34	2	1	12
16	SPTBN1	28	18	43
16	KIAA1199	2	1	9
16	COL7A1	97	76	126
16	FOSB	0	0	6
16	SLC38A1	0	0	5
16	FYCO1	4	2	14
16	PIK3CA	0	0	8
16	BRCA2	0	0	8
16	DYNC1H1	185	154	222
16	THSD4	31	20	49
16	DOPEY1	0	0	8
16	USP9X	20	12	35
16	MAN1A2	5	2	15
16	CHD8	4	2	15
16	KIAA2018	0	0	7
16	COL5A1	189	163	219
16	FZD4	0	0	7
16	DIEXF	8	3	21
16	CACNA1A	16	8	32
16	SLC5A3	0	0	9
16	ALMS1	7	3	17
16	TPR	23	14	40
16	HEATR5B	0	0	8
16	POLQ	0	0	9
16	H6PD	44	29	66
16	PRKDC	23	13	39
16	UBR2	0	0	8
16	HIVEP2	8	3	23
16	ARL10	8	3	20
16	PRPF8	151	127	181
16	AKAP11	0	0	9
16	DSEL	4	2	15
16	REV3L	0	0	7
16	FAM208B	19	11	34
16	NF1	10	4	23
16	KIAA1462	6	3	14
16	AFF4	51	37	72
16	HELZ2	12	6	26
16	ATP11A	5	2	17
16	C14orf132	5	2	15
16	IGF2R	67	52	87
15	FRY	0	0	9
15	NUMA1	31	20	49
15	SPTAN1	32	22	49
15	POLQ	0	0	9
15	KIAA1199	691	636	735
15	LUZP1	13	6	27
15	MED14	0	0	7
15	FLNA	759	709	803
15	ASCC3	2	1	10
15	AFAP1	182	150	219
15	ZC3H13	19	10	35
15	PRRC2B	31	21	46
15	NUP98	0	0	7
15	PRKCA	32	21	49
15	SVEP1	112	91	137
15	PDS5A	13	6	26
15	ALPK2	22	13	38
15	SCUBE3	5	2	16
15	PLXNA1	21	12	38
15	HIVEP2	2	1	14
15	UBR5	8	4	17
15	KIAA2018	5	2	15
15	PHIP	5	2	16
15	DIP2C	2	1	13
15	COL7A1	56	40	79
15	NRIP1	29	18	48
15	STARD9	0	0	8
15	SON	33	24	48
15	TLN1	248	219	281
15	PIEZO1	13	7	25
15	ALMS1	0	0	6
15	RAB3B	0	0	6
15	CREBBP	10	4	24
15	EGFR	8	3	22
15	ANKRD52	29	18	47
15	KIAA1147	0	0	8
15	DSEL	24	15	41
15	FLNC	31	21	46
15	UBR2	2	1	13
15	MYH10	44	33	61
15	ITGA2	2	1	11
15	HEATR5B	2	1	12
15	TMOD2	0	0	7
15	PAPPA	1031	965	1076
15	TEAD1	13	7	24
15	CBL	2	1	14
15	DNAJC13	10	4	22
15	VPS13D	2	1	11
15	AKAP11	0	0	9
15	H6PD	11	4	24
15	THBS1	961	914	1004
15	KIDINS220	10	4	24
15	SLC38A1	0	0	5
15	LRP1	78	60	101
15	DIP2B	0	0	7
15	ARL10	0	0	7
15	MKI67	0	0	7
15	AGPS	3	1	14
15	FAM208B	9	4	21
15	NF1	7	3	20
15	FZD4	0	0	7
15	SLC7A11	0	0	5
15	SMARCA5	2	1	8
15	DIEXF	0	0	8
15	KIAA1462	2	1	8
15	CBX5	0	0	5
15	TNRC6A	29	19	46
15	FASN	29	18	48
15	FBN2	1869	1777	1915
15	PIK3CA	0	0	8
15	GTF3C1	14	7	27
15	ATP11A	14	6	29
15	PRKDC	59	43	82
15	MALAT1	0	0	6
15	DYNC1H1	132	106	165
15	USP9X	25	16	40
15	MAN1A2	5	2	15
15	FLNB	17	9	32
15	TPR	10	4	23
15	DOCK7	10	4	24
15	LMTK2	2	1	12
15	AMOTL1	48	33	69
15	IQGAP1	16	10	28
15	CASC5	0	0	7
15	THSD4	31	20	49
15	CHD8	2	1	11
15	SIPA1L3	8	3	22
15	ABCA2	2	1	10
15	DOPEY1	0	0	8
15	IGF2R	102	83	125
15	FOSB	0	0	6
15	PTPN14	53	39	75
15	CEP250	2	1	12
15	HIVEP1	5	2	17
15	BRCA2	0	0	8
15	SSH1	21	12	37
15	USP24	2	1	12
15	VPS13A	0	0	7
15	KPNA4	0	0	8
15	PCNX	41	27	61
15	FYCO1	4	2	14
15	SPTBN1	58	44	78
15	CACNA1A	2	1	12
15	FBN1	199	171	232
15	AFF4	31	20	49
15	HERC2	12	6	25
15	LYST	0	0	8
15	GTF3C4	0	0	8
15	ZFC3H1	0	0	8
15	QSER1	0	0	9
15	C14orf132	0	0	7
15	ZKSCAN2	5	2	17
15	NKTR	20	11	35
15	VCAN	0	0	5
15	NR4A1	0	0	6
15	SLC5A3	6	2	18
15	NOTCH2	2	1	12
15	CENPF	0	0	7
15	SRRM2	45	33	62
15	GPR107	25	16	39
15	HELZ2	2	1	11
15	RNF169	0	0	8
15	CKAP5	4	2	11
15	USP34	16	8	31
15	TNC	84	65	108
15	REV3L	2	1	12
15	PRPF8	123	101	150
15	ROCK2	17	10	29
15	C17orf51	2	1	11
15	COL5A1	435	395	475
0	UBR2	8	3	21
0	HERC2	0	0	7
0	AMOTL1	20	11	35
0	GTF3C1	9	4	21
0	SON	17	11	29
0	SSH1	13	6	27
0	SPTBN1	19	12	32
0	KIAA2018	0	0	7
0	FLNC	35	25	51
0	USP9X	4	2	13
0	ARL10	0	0	7
0	ALMS1	0	0	6
0	DIP2B	0	0	7
0	ZFC3H1	0	0	8
0	MKI67	132	106	165
0	FLNB	15	8	29
0	FOSB	4	2	12
0	NOTCH2	10	4	23
0	PIEZO1	6	3	16
0	C14orf132	7	3	19
0	PIK3CA	0	0	8
0	SIPA1L3	5	2	18
0	NRIP1	5	2	16
0	DOCK7	18	10	34
0	ATP11A	2	1	13
0	CBL	5	2	18
0	BRCA2	0	0	8
0	QSER1	0	0	9
0	SPTAN1	39	27	58
0	THSD4	15	8	30
0	C17orf51	2	1	11
0	MED14	2	1	11
0	ASCC3	2	1	10
0	PRKCA	7	3	18
0	DIEXF	5	2	17
0	LUZP1	5	2	16
0	FRY	12	5	28
0	HELZ2	7	3	19
0	ITGA2	10	4	23
0	CASC5	0	0	7
0	MALAT1	4	2	13
0	TMOD2	0	0	7
0	NUMA1	12	6	24
0	MAN1A2	0	0	7
0	REV3L	0	0	7
0	KIAA1199	17	10	30
0	CREBBP	8	3	20
0	DOPEY1	0	0	8
0	VCAN	16	10	28
0	IQGAP1	19	11	31
0	FBN2	163	138	193
0	TEAD1	24	15	38
0	NF1	0	0	7
0	VPS13D	5	2	15
0	AFF4	12	6	25
0	GTF3C4	0	0	8
0	ROCK2	10	5	21
0	HIVEP2	2	1	14
0	KIAA1462	16	9	28
0	CEP250	5	2	16
0	CHD8	17	9	31
0	TNC	158	132	190
0	TLN1	226	199	258
0	PCNX	5	2	15
0	COL5A1	18	11	29
0	ANKRD52	21	12	37
0	PHIP	2	1	12
0	DIP2C	14	6	29
0	PTPN14	39	26	58
0	PAPPA	27	18	42
0	AKAP11	0	0	9
0	CACNA1A	0	0	8
0	LMTK2	2	1	12
0	RNF169	5	2	18
0	PRPF8	198	170	231
0	PRKDC	38	25	58
0	HEATR5B	0	0	8
0	SLC7A11	6	3	15
0	SCUBE3	5	2	16
0	EGFR	11	5	26
0	FYCO1	2	1	10
0	SLC5A3	0	0	9
0	ZKSCAN2	0	0	8
0	TNRC6A	7	3	18
0	LYST	0	0	8
0	SMARCA5	6	3	14
0	DSEL	2	1	11
0	USP34	0	0	8
0	ZC3H13	43	29	65
0	IGF2R	49	36	66
0	VPS13A	5	2	15
0	POLQ	3	1	14
0	CBX5	8	4	17
0	LRP1	16	9	28
0	STARD9	0	0	8
0	CKAP5	10	5	20
0	KIDINS220	5	2	17
0	FLNA	715	667	758
0	DNAJC13	30	19	48
0	SVEP1	4	2	12
0	FASN	24	14	42
0	CENPF	39	26	59
0	UBR5	14	8	24
0	PDS5A	5	2	16
0	COL7A1	15	8	29
0	TPR	71	52	97
0	USP24	0	0	8
0	KPNA4	2	1	12
0	RAB3B	26	16	43
0	AFAP1	46	31	68
0	ALPK2	17	9	31
0	FZD4	0	0	7
0	ABCA2	0	0	6
0	SLC38A1	2	1	8
0	PLXNA1	8	3	20
0	H6PD	0	0	8
0	DYNC1H1	87	66	115
0	GPR107	19	11	32
0	KIAA1147	8	3	21
0	NR4A1	2	1	10
0	THBS1	632	594	671
0	SRRM2	78	62	99
0	NUP98	5	2	15
0	PRRC2B	97	78	122
0	FBN1	36	25	53
0	NKTR	0	0	7
0	MYH10	73	58	93
0	FAM208B	0	0	7
0	AGPS	0	0	9
0	HIVEP1	2	1	13
20	CREBBP	10	4	24
20	TNC	86	67	111
20	PRKDC	43	30	64
20	CHD8	4	2	15
20	C14orf132	0	0	7
20	EGFR	0	0	8
20	GTF3C1	12	6	24
20	CBL	0	0	8
20	GTF3C4	8	3	22
20	KPNA4	2	1	12
20	CBX5	0	0	5
20	DSEL	0	0	7
20	PRRC2B	15	8	27
20	ANKRD52	15	8	30
20	SLC7A11	4	2	12
20	AFAP1	38	25	58
20	VPS13A	0	0	7
20	VCAN	10	5	20
20	THBS1	656	617	696
20	ALPK2	14	7	28
20	ATP11A	0	0	8
20	REV3L	0	0	7
20	SVEP1	17	10	29
20	IQGAP1	27	18	41
20	FYCO1	11	6	24
20	CENPF	2	1	12
20	POLQ	0	0	9
20	LYST	0	0	8
20	BRCA2	0	0	8
20	DIP2B	0	0	7
20	KIAA1199	17	10	30
20	UBR2	2	1	13
20	SCUBE3	13	6	27
20	SLC38A1	2	1	8
20	COL5A1	503	460	544
20	PIEZO1	29	19	45
20	MAN1A2	0	0	7
20	ARL10	0	0	7
20	KIDINS220	27	16	45
20	H6PD	27	16	46
20	ALMS1	0	0	6
20	SPTBN1	17	10	29
20	USP9X	27	18	43
20	FASN	27	16	45
20	ROCK2	15	8	27
20	NRIP1	0	0	7
20	PLXNA1	0	0	8
20	GPR107	27	18	42
20	NOTCH2	0	0	7
20	RAB3B	2	1	11
20	THSD4	18	10	33
20	LUZP1	8	3	20
20	FLNB	7	3	19
20	FZD4	0	0	7
20	FOSB	2	1	9
20	DNAJC13	12	6	25
20	HERC2	2	1	11
20	DIP2C	0	0	8
20	CACNA1A	0	0	8
20	CEP250	2	1	12
20	AFF4	58	43	81
20	KIAA1147	0	0	8
20	HELZ2	0	0	7
20	CKAP5	6	3	14
20	PRKCA	27	17	43
20	C17orf51	5	2	15
20	FRY	0	0	9
20	SLC5A3	0	0	9
20	SIPA1L3	2	1	14
20	UBR5	4	2	11
20	FAM208B	0	0	7
20	DIEXF	0	0	8
20	HEATR5B	0	0	8
20	MALAT1	0	0	6
20	SMARCA5	2	1	8
20	RNF169	0	0	8
20	PCNX	5	2	15
20	HIVEP2	5	2	18
20	ASCC3	16	9	29
20	TNRC6A	4	2	14
20	SPTAN1	32	22	49
20	AKAP11	0	0	9
20	LRP1	61	46	83
20	PDS5A	13	6	26
20	STARD9	0	0	8
20	NR4A1	0	0	6
20	USP34	5	2	16
20	TEAD1	21	13	35
20	MYH10	30	21	44
20	SSH1	18	10	34
20	ZKSCAN2	0	0	8
20	NUP98	2	1	11
20	SON	21	14	34
20	FBN2	858	798	903
20	NUMA1	9	4	21
20	AGPS	3	1	14
20	ZC3H13	13	6	28
20	DOCK7	2	1	12
20	PTPN14	9	4	21
20	VPS13D	0	0	7
20	NF1	2	1	12
20	TPR	5	2	16
20	FLNC	23	15	36
20	ZFC3H1	2	1	13
20	LMTK2	0	0	8
20	FBN1	43	31	60
20	SRRM2	29	19	43
20	NKTR	2	1	11
20	MED14	0	0	7
20	TLN1	93	76	115
20	PRPF8	134	111	162
20	IGF2R	116	96	141
20	COL7A1	77	58	102
20	KIAA2018	0	0	7
20	PIK3CA	2	1	12
20	MKI67	0	0	7
20	FLNA	415	378	453
20	QSER1	0	0	9
20	AMOTL1	30	19	48
20	DYNC1H1	124	99	156
20	TMOD2	0	0	7
20	ITGA2	7	3	19
20	USP24	11	4	24
20	CASC5	2	1	12
20	PAPPA	561	513	604
20	KIAA1462	8	4	17
20	ABCA2	0	0	6
20	HIVEP1	0	0	8
20	PHIP	2	1	12
20	DOPEY1	0	0	8
23	ABCA2	2	1	10
23	CBX5	0	0	5
23	USP34	5	2	16
23	FBN1	99	80	124
23	FLNC	54	41	73
23	TNC	114	92	142
23	COL5A1	233	205	266
23	GTF3C4	0	0	8
23	QSER1	0	0	9
23	TLN1	149	127	175
23	DNAJC13	5	2	15
23	IQGAP1	19	11	31
23	SCUBE3	0	0	7
23	SON	21	14	34
23	CKAP5	2	1	8
23	AMOTL1	20	11	35
23	PRRC2B	13	7	25
23	NKTR	0	0	7
23	COL7A1	33	21	52
23	UBR5	18	11	29
23	SMARCA5	12	6	22
23	REV3L	0	0	7
23	HIVEP1	0	0	8
23	BRCA2	0	0	8
23	GTF3C1	19	11	33
23	PTPN14	24	15	40
23	FRY	0	0	9
23	HEATR5B	0	0	8
23	SPTBN1	32	22	48
23	MAN1A2	13	6	26
23	CBL	8	3	22
23	FLNB	53	38	76
23	CREBBP	5	2	16
23	NF1	2	1	12
23	MALAT1	2	1	9
23	SLC7A11	10	5	21
23	TNRC6A	9	4	21
23	KPNA4	2	1	12
23	MED14	0	0	7
23	ALMS1	0	0	6
23	PCNX	20	11	36
23	DSEL	34	23	53
23	H6PD	27	16	46
23	DIP2C	0	0	8
23	LUZP1	8	3	20
23	DIEXF	0	0	8
23	TPR	2	1	12
23	PDS5A	7	3	19
23	CENPF	2	1	12
23	RNF169	0	0	8
23	HELZ2	10	4	23
23	POLQ	3	1	14
23	FZD4	5	2	16
23	FYCO1	4	2	14
23	USP9X	44	31	62
23	SIPA1L3	5	2	18
23	ZKSCAN2	0	0	8
23	FBN2	572	524	615
23	KIAA2018	5	2	15
23	VPS13D	2	1	11
23	PLXNA1	19	10	35
23	PAPPA	469	426	511
23	CASC5	0	0	7
23	CHD8	12	6	25
23	GPR107	8	4	18
23	ZC3H13	13	6	28
23	EGFR	5	2	18
23	AGPS	0	0	9
23	NRIP1	0	0	7
23	CEP250	16	8	31
23	DOPEY1	0	0	8
23	NUMA1	31	20	49
23	DIP2B	0	0	7
23	CACNA1A	0	0	8
23	LYST	0	0	8
23	VPS13A	5	2	15
23	SSH1	5	2	16
23	STARD9	0	0	8
23	HIVEP2	2	1	14
23	VCAN	2	1	9
23	SLC38A1	4	2	11
23	RAB3B	9	4	21
23	MYH10	32	22	47
23	DYNC1H1	103	80	133
23	PRKCA	2	1	11
23	KIDINS220	19	10	35
23	C14orf132	0	0	7
23	KIAA1147	0	0	8
23	PIEZO1	45	32	64
23	SLC5A3	0	0	9
23	MKI67	0	0	7
23	ATP11A	2	1	13
23	NOTCH2	0	0	7
23	NR4A1	0	0	6
23	PHIP	5	2	16
23	LRP1	91	72	116
23	PIK3CA	0	0	8
23	LMTK2	5	2	16
23	SPTAN1	37	25	55
23	ASCC3	4	2	14
23	ROCK2	17	10	29
23	ARL10	0	0	7
23	FOSB	0	0	6
23	FASN	27	16	45
23	AFAP1	2	1	12
23	AKAP11	0	0	9
23	C17orf51	7	3	19
23	DOCK7	8	3	20
23	AFF4	7	3	18
23	THBS1	817	773	858
23	HERC2	17	9	31
23	SRRM2	29	19	43
23	TEAD1	17	10	30
23	UBR2	0	0	8
23	ALPK2	12	6	25
23	IGF2R	26	17	40
23	FLNA	677	630	720
23	SVEP1	17	10	29
23	PRPF8	46	33	64
23	ANKRD52	15	8	30
23	PRKDC	5	2	15
23	NUP98	0	0	7
23	FAM208B	7	3	18
23	THSD4	23	14	40
23	TMOD2	0	0	7
23	ITGA2	10	4	23
23	KIAA1199	119	98	146
23	KIAA1462	14	8	25
23	ZFC3H1	14	6	29
23	USP24	0	0	8
48	LMTK2	0	0	8
48	ITGA2	2	1	11
48	MED14	0	0	7
48	SON	17	11	29
48	SLC38A1	0	0	5
48	DIP2B	0	0	7
48	ALPK2	19	11	35
48	CHD8	0	0	7
48	TMOD2	0	0	7
48	HERC2	9	4	21
48	ALMS1	0	0	6
48	MYH10	22	14	35
48	FRY	0	0	9
48	ZC3H13	8	3	20
48	HEATR5B	2	1	12
48	ANKRD52	10	4	23
48	FLNC	21	13	33
48	AFAP1	29	18	48
48	FOSB	0	0	6
48	GTF3C4	0	0	8
48	FLNA	95	78	116
48	SMARCA5	12	6	22
48	TNRC6A	4	2	14
48	DOPEY1	0	0	8
48	SPTBN1	30	20	45
48	SLC5A3	0	0	9
48	VPS13A	0	0	7
48	LYST	0	0	8
48	HELZ2	0	0	7
48	PRPF8	90	71	114
48	NR4A1	0	0	6
48	PAPPA	326	290	365
48	VPS13D	0	0	7
48	USP9X	6	3	17
48	ZFC3H1	5	2	17
48	COL5A1	290	258	325
48	KIAA1462	4	2	11
48	CENPF	0	0	7
48	NRIP1	5	2	16
48	AGPS	0	0	9
48	QSER1	3	1	15
48	SPTAN1	61	45	82
48	FAM208B	24	15	40
48	POLQ	3	1	14
48	DYNC1H1	103	80	133
48	ABCA2	7	3	17
48	TEAD1	6	3	16
48	TPR	2	1	12
48	NUMA1	90	70	116
48	CASC5	0	0	7
48	TNC	317	279	357
48	CEP250	0	0	8
48	DOCK7	2	1	12
48	HIVEP2	2	1	14
48	CKAP5	0	0	5
48	KIAA1147	0	0	8
48	HIVEP1	0	0	8
48	DIP2C	11	5	25
48	DSEL	4	2	15
48	H6PD	5	2	17
48	CACNA1A	2	1	12
48	GPR107	4	2	12
48	KIAA2018	0	0	7
48	EGFR	0	0	8
48	BRCA2	0	0	8
48	GTF3C1	7	3	18
48	DNAJC13	2	1	11
48	ARL10	0	0	7
48	AMOTL1	43	29	63
48	IQGAP1	6	3	15
48	PHIP	2	1	12
48	FBN1	214	185	248
48	USP24	0	0	8
48	KPNA4	0	0	8
48	UBR2	2	1	13
48	KIDINS220	5	2	17
48	COL7A1	100	78	128
48	THBS1	1512	1451	1557
48	RNF169	0	0	8
48	LRP1	105	84	132
48	RAB3B	0	0	6
48	FYCO1	14	7	27
48	PCNX	7	3	19
48	PDS5A	7	3	19
48	REV3L	0	0	7
48	AFF4	9	4	21
48	DIEXF	5	2	17
48	PRKCA	14	7	28
48	C17orf51	12	6	25
48	VCAN	14	8	25
48	USP34	0	0	8
48	AKAP11	0	0	9
48	NF1	15	8	30
48	ATP11A	0	0	8
48	LUZP1	18	10	34
48	C14orf132	0	0	7
48	MAN1A2	0	0	7
